[{'config': 'experiments/SupsupSeed/splitcifar100/configs/rn18-supsup_3.yaml', 'name': 'id=supsup~seed=0~sparsity=1', 'sparsity': 1, 'seed': 0, 'log-dir': 'runs/SupsupSeed/rn18-supsup_num_masks_3', 'epochs': 250, 'data': './data'}, {'config': 'experiments/SupsupSeed/splitcifar100/configs/rn18-supsup_3.yaml', 'name': 'id=supsup~seed=0~sparsity=2', 'sparsity': 2, 'seed': 0, 'log-dir': 'runs/SupsupSeed/rn18-supsup_num_masks_3', 'epochs': 250, 'data': './data'}, {'config': 'experiments/SupsupSeed/splitcifar100/configs/rn18-supsup_3.yaml', 'name': 'id=supsup~seed=0~sparsity=4', 'sparsity': 4, 'seed': 0, 'log-dir': 'runs/SupsupSeed/rn18-supsup_num_masks_3', 'epochs': 250, 'data': './data'}, {'config': 'experiments/SupsupSeed/splitcifar100/configs/rn18-supsup_3.yaml', 'name': 'id=supsup~seed=0~sparsity=8', 'sparsity': 8, 'seed': 0, 'log-dir': 'runs/SupsupSeed/rn18-supsup_num_masks_3', 'epochs': 250, 'data': './data'}, {'config': 'experiments/SupsupSeed/splitcifar100/configs/rn18-supsup_3.yaml', 'name': 'id=supsup~seed=0~sparsity=16', 'sparsity': 16, 'seed': 0, 'log-dir': 'runs/SupsupSeed/rn18-supsup_num_masks_3', 'epochs': 250, 'data': './data'}, {'config': 'experiments/SupsupSeed/splitcifar100/configs/rn18-supsup_3.yaml', 'name': 'id=supsup~seed=0~sparsity=32', 'sparsity': 32, 'seed': 0, 'log-dir': 'runs/SupsupSeed/rn18-supsup_num_masks_3', 'epochs': 250, 'data': './data'}]
 0it [00:00, ?it/s]   0%|          | 0/169001437 [00:01<?, ?it/s]   1%|          | 876544/169001437 [00:01<00:19, 8730499.72it/s]   2%|▏         | 2809856/169001437 [00:01<00:15, 10439432.56it/s]   3%|▎         | 5447680/169001437 [00:01<00:12, 12749186.54it/s]   5%|▌         | 8708096/169001437 [00:01<00:10, 15584964.01it/s]   7%|▋         | 11984896/169001437 [00:01<00:08, 18459176.83it/s]   9%|▉         | 15261696/169001437 [00:01<00:07, 21203443.34it/s]  11%|█         | 18538496/169001437 [00:01<00:06, 23663215.50it/s]  13%|█▎        | 21823488/169001437 [00:01<00:05, 25830104.00it/s]  15%|█▍        | 25010176/169001437 [00:02<00:05, 27332788.37it/s]  17%|█▋        | 28237824/169001437 [00:02<00:04, 28555177.24it/s]  19%|█▊        | 31432704/169001437 [00:02<00:04, 29418485.37it/s]  21%|██        | 35725312/169001437 [00:02<00:04, 32483741.75it/s]  25%|██▌       | 42409984/169001437 [00:02<00:03, 38396959.14it/s]  31%|███       | 52142080/169001437 [00:02<00:02, 46896481.99it/s]  37%|███▋      | 62726144/169001437 [00:02<00:01, 56300348.48it/s]  43%|████▎     | 73293824/169001437 [00:02<00:01, 65461546.22it/s]  50%|████▉     | 83902464/169001437 [00:02<00:01, 73957700.81it/s]  56%|█████▌    | 94363648/169001437 [00:02<00:00, 81067896.20it/s]  62%|██████▏   | 104849408/169001437 [00:03<00:00, 86951051.23it/s]  68%|██████▊   | 115335168/169001437 [00:03<00:00, 91641735.43it/s]  74%|███████▍  | 125313024/169001437 [00:03<00:00, 93853067.21it/s]  80%|████████  | 135282688/169001437 [00:03<00:00, 86571291.69it/s]  87%|████████▋ | 146284544/169001437 [00:03<00:00, 92457741.32it/s]  93%|█████████▎| 156901376/169001437 [00:03<00:00, 96117737.13it/s]  99%|█████████▉| 167124992/169001437 [00:03<00:00, 97860650.75it/s] 169009152it [00:03, 42605295.13it/s]                               => Reading YAML config from experiments/SupsupSeed/splitcifar100/configs/rn18-supsup_3.yaml
=> Saving data in runs/SupsupSeed/rn18-supsup_num_masks_3/id=supsup~seed=0~sparsity=1~try=0
Downloading https://www.cs.toronto.edu/~kriz/cifar-100-python.tar.gz to ./data/cifar100/cifar-100-python.tar.gz
Extracting ./data/cifar100/cifar-100-python.tar.gz to ./data/cifar100
Files already downloaded and verified
[26 86  2 55 75 93 16 73 54 95 53 92 78 13  7 30 22 24 33  8 43 62  3 71
 45 48  6 99 82 76 60 80 90 68 51 27 18 56 63 74  1 61 42 41  4 15 17 40
 38  5 91 59  0 34 28 50 11 35 23 52 10 31 66 57 79 85 32 84 14 89 19 29
 49 97 98 69 20 94 72 77 25 37 81 46 39 65 58 12 88 70 87 36 21 83  9 96
 67 64 47 44]
[26 86  2 55 75]
[93 16 73 54 95]
[53 92 78 13  7]
Set sparsity of conv1 to 0.04259259259259259
Set sparsity of layer1.0.conv1 to 0.011111111111111112
Set sparsity of layer1.0.conv2 to 0.011111111111111112
Set sparsity of layer1.1.conv1 to 0.011111111111111112
Set sparsity of layer1.1.conv2 to 0.011111111111111112
Set sparsity of layer2.0.conv1 to 0.008333333333333333
Set sparsity of layer2.0.conv2 to 0.005555555555555556
Set sparsity of layer2.0.shortcut.0 to 0.075
Set sparsity of layer2.1.conv1 to 0.005555555555555556
Set sparsity of layer2.1.conv2 to 0.005555555555555556
Set sparsity of layer3.0.conv1 to 0.004166666666666667
Set sparsity of layer3.0.conv2 to 0.002777777777777778
Set sparsity of layer3.0.shortcut.0 to 0.0375
Set sparsity of layer3.1.conv1 to 0.002777777777777778
Set sparsity of layer3.1.conv2 to 0.002777777777777778
Set sparsity of layer4.0.conv1 to 0.0020833333333333333
Set sparsity of layer4.0.conv2 to 0.001388888888888889
Set sparsity of layer4.0.shortcut.0 to 0.01875
Set sparsity of layer4.1.conv1 to 0.001388888888888889
Set sparsity of layer4.1.conv2 to 0.001388888888888889
Set sparsity of linear to 0.20625
=> Parallelizing on [0] gpus
=> Using trainer <module 'trainers.default' from '/home/at2507/supsup_team/supsup/trainers/default.py'>
Train Epoch: 8 [1280/2500 (50%)]	Loss: 0.601610

Test set: Average loss: 0.5539, Accuracy: (0.7960)

Train Epoch: 9 [0/2500 (0%)]	Loss: 0.526077
Train Epoch: 9 [1280/2500 (50%)]	Loss: 0.540095

Test set: Average loss: 0.5022, Accuracy: (0.8060)

Train Epoch: 10 [0/2500 (0%)]	Loss: 0.475016
Train Epoch: 10 [1280/2500 (50%)]	Loss: 0.435315

Test set: Average loss: 0.5471, Accuracy: (0.7980)

Train Epoch: 11 [0/2500 (0%)]	Loss: 0.596278
Train Epoch: 11 [1280/2500 (50%)]	Loss: 0.410092

Test set: Average loss: 0.4985, Accuracy: (0.8200)

Train Epoch: 12 [0/2500 (0%)]	Loss: 0.488497
Train Epoch: 12 [1280/2500 (50%)]	Loss: 0.403085

Test set: Average loss: 0.4934, Accuracy: (0.8220)

Train Epoch: 13 [0/2500 (0%)]	Loss: 0.463660
Train Epoch: 13 [1280/2500 (50%)]	Loss: 0.401224

Test set: Average loss: 0.5022, Accuracy: (0.8160)

Train Epoch: 14 [0/2500 (0%)]	Loss: 0.571428
Train Epoch: 14 [1280/2500 (50%)]	Loss: 0.340042

Test set: Average loss: 0.4951, Accuracy: (0.8160)

Train Epoch: 15 [0/2500 (0%)]	Loss: 0.479612
Train Epoch: 15 [1280/2500 (50%)]	Loss: 0.434850

Test set: Average loss: 0.4371, Accuracy: (0.8440)

Train Epoch: 16 [0/2500 (0%)]	Loss: 0.385047
Train Epoch: 16 [1280/2500 (50%)]	Loss: 0.336576

Test set: Average loss: 0.4552, Accuracy: (0.8280)

Train Epoch: 17 [0/2500 (0%)]	Loss: 0.403422
Train Epoch: 17 [1280/2500 (50%)]	Loss: 0.421167

Test set: Average loss: 0.4340, Accuracy: (0.8440)

Train Epoch: 18 [0/2500 (0%)]	Loss: 0.504469
Train Epoch: 18 [1280/2500 (50%)]	Loss: 0.305310

Test set: Average loss: 0.4834, Accuracy: (0.8260)

Train Epoch: 19 [0/2500 (0%)]	Loss: 0.355113
Train Epoch: 19 [1280/2500 (50%)]	Loss: 0.409679

Test set: Average loss: 0.4851, Accuracy: (0.8340)

Train Epoch: 20 [0/2500 (0%)]	Loss: 0.291157
Train Epoch: 20 [1280/2500 (50%)]	Loss: 0.525021

Test set: Average loss: 0.4613, Accuracy: (0.8360)

Train Epoch: 21 [0/2500 (0%)]	Loss: 0.359904
Train Epoch: 21 [1280/2500 (50%)]	Loss: 0.456968

Test set: Average loss: 0.3987, Accuracy: (0.8400)

Train Epoch: 22 [0/2500 (0%)]	Loss: 0.329019
Train Epoch: 22 [1280/2500 (50%)]	Loss: 0.441338

Test set: Average loss: 0.4593, Accuracy: (0.8420)

Train Epoch: 23 [0/2500 (0%)]	Loss: 0.351824
Train Epoch: 23 [1280/2500 (50%)]	Loss: 0.458103

Test set: Average loss: 0.4400, Accuracy: (0.8340)

Train Epoch: 24 [0/2500 (0%)]	Loss: 0.370737
Train Epoch: 24 [1280/2500 (50%)]	Loss: 0.367813

Test set: Average loss: 0.4276, Accuracy: (0.8480)

Train Epoch: 25 [0/2500 (0%)]	Loss: 0.372071
Train Epoch: 25 [1280/2500 (50%)]	Loss: 0.417280

Test set: Average loss: 0.4387, Accuracy: (0.8280)

Train Epoch: 26 [0/2500 (0%)]	Loss: 0.286217
Train Epoch: 26 [1280/2500 (50%)]	Loss: 0.363994

Test set: Average loss: 0.4265, Accuracy: (0.8400)

Train Epoch: 27 [0/2500 (0%)]	Loss: 0.351566
Train Epoch: 27 [1280/2500 (50%)]	Loss: 0.523432

Test set: Average loss: 0.4171, Accuracy: (0.8520)

Train Epoch: 28 [0/2500 (0%)]	Loss: 0.290697
Train Epoch: 28 [1280/2500 (50%)]	Loss: 0.319192

Test set: Average loss: 0.4690, Accuracy: (0.8240)

Train Epoch: 29 [0/2500 (0%)]	Loss: 0.272676
Train Epoch: 29 [1280/2500 (50%)]	Loss: 0.315826

Test set: Average loss: 0.4427, Accuracy: (0.8400)

Train Epoch: 30 [0/2500 (0%)]	Loss: 0.255889
Train Epoch: 30 [1280/2500 (50%)]	Loss: 0.348584

Test set: Average loss: 0.4205, Accuracy: (0.8560)

Train Epoch: 31 [0/2500 (0%)]	Loss: 0.238794
Train Epoch: 31 [1280/2500 (50%)]	Loss: 0.194804

Test set: Average loss: 0.4530, Accuracy: (0.8500)

Train Epoch: 32 [0/2500 (0%)]	Loss: 0.186830
Train Epoch: 32 [1280/2500 (50%)]	Loss: 0.307135

Test set: Average loss: 0.4841, Accuracy: (0.8380)

Train Epoch: 33 [0/2500 (0%)]	Loss: 0.277949
Train Epoch: 33 [1280/2500 (50%)]	Loss: 0.503543

Test set: Average loss: 0.3806, Accuracy: (0.8540)

Train Epoch: 34 [0/2500 (0%)]	Loss: 0.367595
Train Epoch: 34 [1280/2500 (50%)]	Loss: 0.203640

Test set: Average loss: 0.4341, Accuracy: (0.8500)

Train Epoch: 35 [0/2500 (0%)]	Loss: 0.214257
Train Epoch: 35 [1280/2500 (50%)]	Loss: 0.242364

Test set: Average loss: 0.4402, Accuracy: (0.8440)

Train Epoch: 36 [0/2500 (0%)]	Loss: 0.223009
Train Epoch: 36 [1280/2500 (50%)]	Loss: 0.313717

Test set: Average loss: 0.4179, Accuracy: (0.8540)

Train Epoch: 37 [0/2500 (0%)]	Loss: 0.299909
Train Epoch: 37 [1280/2500 (50%)]	Loss: 0.356748

Test set: Average loss: 0.4700, Accuracy: (0.8300)

Train Epoch: 38 [0/2500 (0%)]	Loss: 0.310369
Train Epoch: 38 [1280/2500 (50%)]	Loss: 0.150783

Test set: Average loss: 0.4392, Accuracy: (0.8300)

Train Epoch: 39 [0/2500 (0%)]	Loss: 0.347154
Train Epoch: 39 [1280/2500 (50%)]	Loss: 0.298121

Test set: Average loss: 0.4376, Accuracy: (0.8500)

Train Epoch: 40 [0/2500 (0%)]	Loss: 0.294172
Train Epoch: 40 [1280/2500 (50%)]	Loss: 0.316741

Test set: Average loss: 0.4245, Accuracy: (0.8620)

Train Epoch: 41 [0/2500 (0%)]	Loss: 0.218365
Train Epoch: 41 [1280/2500 (50%)]	Loss: 0.361978

Test set: Average loss: 0.4054, Accuracy: (0.8540)

Train Epoch: 42 [0/2500 (0%)]	Loss: 0.219936
Train Epoch: 42 [1280/2500 (50%)]	Loss: 0.242153

Test set: Average loss: 0.4008, Accuracy: (0.8500)

Train Epoch: 43 [0/2500 (0%)]	Loss: 0.215627
Train Epoch: 43 [1280/2500 (50%)]	Loss: 0.361589

Test set: Average loss: 0.4173, Accuracy: (0.8520)

Train Epoch: 44 [0/2500 (0%)]	Loss: 0.273477
Train Epoch: 44 [1280/2500 (50%)]	Loss: 0.240431

Test set: Average loss: 0.3869, Accuracy: (0.8720)

Train Epoch: 45 [0/2500 (0%)]	Loss: 0.190649
Train Epoch: 45 [1280/2500 (50%)]	Loss: 0.286431

Test set: Average loss: 0.3544, Accuracy: (0.8680)

Train Epoch: 46 [0/2500 (0%)]	Loss: 0.234326
Train Epoch: 46 [1280/2500 (50%)]	Loss: 0.353081

Test set: Average loss: 0.3976, Accuracy: (0.8640)

Train Epoch: 47 [0/2500 (0%)]	Loss: 0.179795
Train Epoch: 47 [1280/2500 (50%)]	Loss: 0.196636

Test set: Average loss: 0.3579, Accuracy: (0.8700)

Train Epoch: 48 [0/2500 (0%)]	Loss: 0.269616
Train Epoch: 48 [1280/2500 (50%)]	Loss: 0.150377

Test set: Average loss: 0.3407, Accuracy: (0.8760)

Train Epoch: 49 [0/2500 (0%)]	Loss: 0.201092
Train Epoch: 49 [1280/2500 (50%)]	Loss: 0.264369

Test set: Average loss: 0.4886, Accuracy: (0.8200)

Train Epoch: 50 [0/2500 (0%)]	Loss: 0.235321
Train Epoch: 50 [1280/2500 (50%)]	Loss: 0.229159

Test set: Average loss: 0.4091, Accuracy: (0.8600)

Train Epoch: 51 [0/2500 (0%)]	Loss: 0.289387
Train Epoch: 51 [1280/2500 (50%)]	Loss: 0.227101

Test set: Average loss: 0.3778, Accuracy: (0.8680)

Train Epoch: 52 [0/2500 (0%)]	Loss: 0.299441
Train Epoch: 52 [1280/2500 (50%)]	Loss: 0.186730

Test set: Average loss: 0.4369, Accuracy: (0.8580)

Train Epoch: 53 [0/2500 (0%)]	Loss: 0.191430
Train Epoch: 53 [1280/2500 (50%)]	Loss: 0.258142

Test set: Average loss: 0.4906, Accuracy: (0.8380)

Train Epoch: 54 [0/2500 (0%)]	Loss: 0.265737
Train Epoch: 54 [1280/2500 (50%)]	Loss: 0.202494

Test set: Average loss: 0.3371, Accuracy: (0.8800)

Train Epoch: 55 [0/2500 (0%)]	Loss: 0.250685
Train Epoch: 55 [1280/2500 (50%)]	Loss: 0.176232

Test set: Average loss: 0.4137, Accuracy: (0.8660)

Train Epoch: 56 [0/2500 (0%)]	Loss: 0.229364
Train Epoch: 56 [1280/2500 (50%)]	Loss: 0.269152

Test set: Average loss: 0.3779, Accuracy: (0.8740)

Train Epoch: 57 [0/2500 (0%)]	Loss: 0.226751
Train Epoch: 57 [1280/2500 (50%)]	Loss: 0.256768

Test set: Average loss: 0.3568, Accuracy: (0.8880)

Train Epoch: 58 [0/2500 (0%)]	Loss: 0.155898
Train Epoch: 58 [1280/2500 (50%)]	Loss: 0.258365

Test set: Average loss: 0.4034, Accuracy: (0.8660)

Train Epoch: 59 [0/2500 (0%)]	Loss: 0.180250
Train Epoch: 59 [1280/2500 (50%)]	Loss: 0.169112

Test set: Average loss: 0.4295, Accuracy: (0.8500)

Train Epoch: 60 [0/2500 (0%)]	Loss: 0.254457
Train Epoch: 60 [1280/2500 (50%)]	Loss: 0.161608

Test set: Average loss: 0.4190, Accuracy: (0.8660)

Train Epoch: 61 [0/2500 (0%)]	Loss: 0.242322
Train Epoch: 61 [1280/2500 (50%)]	Loss: 0.253198

Test set: Average loss: 0.3530, Accuracy: (0.8780)

Train Epoch: 62 [0/2500 (0%)]	Loss: 0.139578
Train Epoch: 62 [1280/2500 (50%)]	Loss: 0.212966

Test set: Average loss: 0.4265, Accuracy: (0.8660)

Train Epoch: 63 [0/2500 (0%)]	Loss: 0.242592
Train Epoch: 63 [1280/2500 (50%)]	Loss: 0.303270

Test set: Average loss: 0.3635, Accuracy: (0.8880)

Train Epoch: 64 [0/2500 (0%)]	Loss: 0.194503
Train Epoch: 64 [1280/2500 (50%)]	Loss: 0.256765

Test set: Average loss: 0.3768, Accuracy: (0.8740)

Train Epoch: 65 [0/2500 (0%)]	Loss: 0.240369
Train Epoch: 65 [1280/2500 (50%)]	Loss: 0.220087

Test set: Average loss: 0.3938, Accuracy: (0.8680)

Train Epoch: 66 [0/2500 (0%)]	Loss: 0.191154
Train Epoch: 66 [1280/2500 (50%)]	Loss: 0.157506

Test set: Average loss: 0.4185, Accuracy: (0.8660)

Train Epoch: 67 [0/2500 (0%)]	Loss: 0.123848
Train Epoch: 67 [1280/2500 (50%)]	Loss: 0.360209

Test set: Average loss: 0.3485, Accuracy: (0.8640)

Train Epoch: 68 [0/2500 (0%)]	Loss: 0.131022
Train Epoch: 68 [1280/2500 (50%)]	Loss: 0.167754

Test set: Average loss: 0.4150, Accuracy: (0.8540)

Train Epoch: 69 [0/2500 (0%)]	Loss: 0.165192
Train Epoch: 69 [1280/2500 (50%)]	Loss: 0.245197

Test set: Average loss: 0.4881, Accuracy: (0.8380)

Train Epoch: 70 [0/2500 (0%)]	Loss: 0.160026
Train Epoch: 70 [1280/2500 (50%)]	Loss: 0.216403

Test set: Average loss: 0.3442, Accuracy: (0.8780)

Train Epoch: 71 [0/2500 (0%)]	Loss: 0.259302
Train Epoch: 71 [1280/2500 (50%)]	Loss: 0.160912

Test set: Average loss: 0.3712, Accuracy: (0.8700)

Train Epoch: 72 [0/2500 (0%)]	Loss: 0.078207
Train Epoch: 72 [1280/2500 (50%)]	Loss: 0.196848

Test set: Average loss: 0.3934, Accuracy: (0.8680)

Train Epoch: 73 [0/2500 (0%)]	Loss: 0.096813
Train Epoch: 73 [1280/2500 (50%)]	Loss: 0.155009

Test set: Average loss: 0.3667, Accuracy: (0.8720)

Train Epoch: 74 [0/2500 (0%)]	Loss: 0.223604
Train Epoch: 74 [1280/2500 (50%)]	Loss: 0.078202

Test set: Average loss: 0.4317, Accuracy: (0.8580)

Train Epoch: 75 [0/2500 (0%)]	Loss: 0.165551
Train Epoch: 75 [1280/2500 (50%)]	Loss: 0.179818

Test set: Average loss: 0.4844, Accuracy: (0.8380)

Train Epoch: 76 [0/2500 (0%)]	Loss: 0.182269
Train Epoch: 76 [1280/2500 (50%)]	Loss: 0.108084

Test set: Average loss: 0.4161, Accuracy: (0.8760)

Train Epoch: 77 [0/2500 (0%)]	Loss: 0.084940
Train Epoch: 77 [1280/2500 (50%)]	Loss: 0.165039

Test set: Average loss: 0.3894, Accuracy: (0.8760)

Train Epoch: 78 [0/2500 (0%)]	Loss: 0.137982
Train Epoch: 78 [1280/2500 (50%)]	Loss: 0.162590

Test set: Average loss: 0.4148, Accuracy: (0.8740)

Train Epoch: 79 [0/2500 (0%)]	Loss: 0.144590
Train Epoch: 79 [1280/2500 (50%)]	Loss: 0.211144

Test set: Average loss: 0.4642, Accuracy: (0.8460)

Train Epoch: 80 [0/2500 (0%)]	Loss: 0.116060
Train Epoch: 80 [1280/2500 (50%)]	Loss: 0.142834

Test set: Average loss: 0.3637, Accuracy: (0.8840)

Train Epoch: 81 [0/2500 (0%)]	Loss: 0.175328
Train Epoch: 81 [1280/2500 (50%)]	Loss: 0.192614

Test set: Average loss: 0.4199, Accuracy: (0.8540)

Train Epoch: 82 [0/2500 (0%)]	Loss: 0.112442
Train Epoch: 82 [1280/2500 (50%)]	Loss: 0.111450

Test set: Average loss: 0.3862, Accuracy: (0.8820)

Train Epoch: 83 [0/2500 (0%)]	Loss: 0.111434
Train Epoch: 83 [1280/2500 (50%)]	Loss: 0.251487

Test set: Average loss: 0.4767, Accuracy: (0.8420)

Train Epoch: 84 [0/2500 (0%)]	Loss: 0.198340
Train Epoch: 84 [1280/2500 (50%)]	Loss: 0.120989

Test set: Average loss: 0.3893, Accuracy: (0.8760)

Train Epoch: 85 [0/2500 (0%)]	Loss: 0.126797
Train Epoch: 85 [1280/2500 (50%)]	Loss: 0.133357

Test set: Average loss: 0.3975, Accuracy: (0.8980)

Train Epoch: 86 [0/2500 (0%)]	Loss: 0.078188
Train Epoch: 86 [1280/2500 (50%)]	Loss: 0.222885

Test set: Average loss: 0.4531, Accuracy: (0.8640)

Train Epoch: 87 [0/2500 (0%)]	Loss: 0.155191
Train Epoch: 87 [1280/2500 (50%)]	Loss: 0.134955

Test set: Average loss: 0.3899, Accuracy: (0.8700)

Train Epoch: 88 [0/2500 (0%)]	Loss: 0.159212
Train Epoch: 88 [1280/2500 (50%)]	Loss: 0.076521

Test set: Average loss: 0.4025, Accuracy: (0.8800)

Train Epoch: 89 [0/2500 (0%)]	Loss: 0.108557
Train Epoch: 89 [1280/2500 (50%)]	Loss: 0.059018

Test set: Average loss: 0.3786, Accuracy: (0.8880)

Train Epoch: 90 [0/2500 (0%)]	Loss: 0.060989
Train Epoch: 90 [1280/2500 (50%)]	Loss: 0.099844

Test set: Average loss: 0.3844, Accuracy: (0.8760)

Train Epoch: 91 [0/2500 (0%)]	Loss: 0.160324
Train Epoch: 91 [1280/2500 (50%)]	Loss: 0.106215

Test set: Average loss: 0.3817, Accuracy: (0.8680)

Train Epoch: 92 [0/2500 (0%)]	Loss: 0.093489
Train Epoch: 92 [1280/2500 (50%)]	Loss: 0.148418

Test set: Average loss: 0.4696, Accuracy: (0.8680)

Train Epoch: 93 [0/2500 (0%)]	Loss: 0.099569
Train Epoch: 93 [1280/2500 (50%)]	Loss: 0.092336

Test set: Average loss: 0.3507, Accuracy: (0.8960)

Train Epoch: 94 [0/2500 (0%)]	Loss: 0.111593
Train Epoch: 94 [1280/2500 (50%)]	Loss: 0.135945

Test set: Average loss: 0.3796, Accuracy: (0.8940)

Train Epoch: 95 [0/2500 (0%)]	Loss: 0.107244
Train Epoch: 95 [1280/2500 (50%)]	Loss: 0.219150

Test set: Average loss: 0.3516, Accuracy: (0.8720)

Train Epoch: 96 [0/2500 (0%)]	Loss: 0.079595
Train Epoch: 96 [1280/2500 (50%)]	Loss: 0.120088

Test set: Average loss: 0.4001, Accuracy: (0.8820)

Train Epoch: 97 [0/2500 (0%)]	Loss: 0.137572
Train Epoch: 97 [1280/2500 (50%)]	Loss: 0.165859

Test set: Average loss: 0.4096, Accuracy: (0.8800)

Train Epoch: 98 [0/2500 (0%)]	Loss: 0.108561
Train Epoch: 98 [1280/2500 (50%)]	Loss: 0.142502

Test set: Average loss: 0.4013, Accuracy: (0.8860)

Train Epoch: 99 [0/2500 (0%)]	Loss: 0.058704
Train Epoch: 99 [1280/2500 (50%)]	Loss: 0.131425

Test set: Average loss: 0.3868, Accuracy: (0.8840)

Train Epoch: 100 [0/2500 (0%)]	Loss: 0.160612
Train Epoch: 100 [1280/2500 (50%)]	Loss: 0.159935

Test set: Average loss: 0.4134, Accuracy: (0.8720)

Train Epoch: 101 [0/2500 (0%)]	Loss: 0.108482
Train Epoch: 101 [1280/2500 (50%)]	Loss: 0.213053

Test set: Average loss: 0.3157, Accuracy: (0.8940)

Train Epoch: 102 [0/2500 (0%)]	Loss: 0.060844
Train Epoch: 102 [1280/2500 (50%)]	Loss: 0.126251

Test set: Average loss: 0.3604, Accuracy: (0.8880)

Train Epoch: 103 [0/2500 (0%)]	Loss: 0.069701
Train Epoch: 103 [1280/2500 (50%)]	Loss: 0.123832

Test set: Average loss: 0.3412, Accuracy: (0.9020)

Train Epoch: 104 [0/2500 (0%)]	Loss: 0.056586
Train Epoch: 104 [1280/2500 (50%)]	Loss: 0.088912

Test set: Average loss: 0.3606, Accuracy: (0.8980)

Train Epoch: 105 [0/2500 (0%)]	Loss: 0.146963
Train Epoch: 105 [1280/2500 (50%)]	Loss: 0.125533

Test set: Average loss: 0.3467, Accuracy: (0.8980)

Train Epoch: 106 [0/2500 (0%)]	Loss: 0.105603
Train Epoch: 106 [1280/2500 (50%)]	Loss: 0.127739

Test set: Average loss: 0.3547, Accuracy: (0.9000)

Train Epoch: 107 [0/2500 (0%)]	Loss: 0.081130
Train Epoch: 107 [1280/2500 (50%)]	Loss: 0.119768

Test set: Average loss: 0.4315, Accuracy: (0.8660)

Train Epoch: 108 [0/2500 (0%)]	Loss: 0.109512
Train Epoch: 108 [1280/2500 (50%)]	Loss: 0.050508

Test set: Average loss: 0.4207, Accuracy: (0.8660)

Train Epoch: 109 [0/2500 (0%)]	Loss: 0.177766
Train Epoch: 109 [1280/2500 (50%)]	Loss: 0.063174

Test set: Average loss: 0.4019, Accuracy: (0.8840)

Train Epoch: 110 [0/2500 (0%)]	Loss: 0.150196
Train Epoch: 110 [1280/2500 (50%)]	Loss: 0.118793

Test set: Average loss: 0.4144, Accuracy: (0.8860)

Train Epoch: 111 [0/2500 (0%)]	Loss: 0.116938
Train Epoch: 111 [1280/2500 (50%)]	Loss: 0.205766

Test set: Average loss: 0.3597, Accuracy: (0.8820)

Train Epoch: 112 [0/2500 (0%)]	Loss: 0.081326
Train Epoch: 112 [1280/2500 (50%)]	Loss: 0.091442

Test set: Average loss: 0.4344, Accuracy: (0.8800)

Train Epoch: 113 [0/2500 (0%)]	Loss: 0.144671
Train Epoch: 113 [1280/2500 (50%)]	Loss: 0.064322

Test set: Average loss: 0.4254, Accuracy: (0.8780)

Train Epoch: 114 [0/2500 (0%)]	Loss: 0.188181
Train Epoch: 114 [1280/2500 (50%)]	Loss: 0.145368

Test set: Average loss: 0.3941, Accuracy: (0.8820)

Train Epoch: 115 [0/2500 (0%)]	Loss: 0.065704
Train Epoch: 115 [1280/2500 (50%)]	Loss: 0.167716

Test set: Average loss: 0.3893, Accuracy: (0.8780)

Train Epoch: 116 [0/2500 (0%)]	Loss: 0.068156
Train Epoch: 116 [1280/2500 (50%)]	Loss: 0.091949

Test set: Average loss: 0.4103, Accuracy: (0.8760)

Train Epoch: 117 [0/2500 (0%)]	Loss: 0.079684
Train Epoch: 117 [1280/2500 (50%)]	Loss: 0.129475

Test set: Average loss: 0.4152, Accuracy: (0.8720)

Train Epoch: 118 [0/2500 (0%)]	Loss: 0.093823
Train Epoch: 118 [1280/2500 (50%)]	Loss: 0.086254

Test set: Average loss: 0.3398, Accuracy: (0.8940)

Train Epoch: 119 [0/2500 (0%)]	Loss: 0.219893
Train Epoch: 119 [1280/2500 (50%)]	Loss: 0.079713

Test set: Average loss: 0.4398, Accuracy: (0.8800)

Train Epoch: 120 [0/2500 (0%)]	Loss: 0.045029
Train Epoch: 120 [1280/2500 (50%)]	Loss: 0.095674

Test set: Average loss: 0.3629, Accuracy: (0.9000)

Train Epoch: 121 [0/2500 (0%)]	Loss: 0.060034
Train Epoch: 121 [1280/2500 (50%)]	Loss: 0.128013

Test set: Average loss: 0.4009, Accuracy: (0.8640)

Train Epoch: 122 [0/2500 (0%)]	Loss: 0.115855
Train Epoch: 122 [1280/2500 (50%)]	Loss: 0.094857

Test set: Average loss: 0.4348, Accuracy: (0.8860)

Train Epoch: 123 [0/2500 (0%)]	Loss: 0.077453
Train Epoch: 123 [1280/2500 (50%)]	Loss: 0.086345

Test set: Average loss: 0.3897, Accuracy: (0.8780)

Train Epoch: 124 [0/2500 (0%)]	Loss: 0.110485
Train Epoch: 124 [1280/2500 (50%)]	Loss: 0.105075

Test set: Average loss: 0.3554, Accuracy: (0.8940)

Train Epoch: 125 [0/2500 (0%)]	Loss: 0.061613
